270.141	14.496	1.008	3.494	1.300	0.800	0.000	0	1	MON0_NDI 
273.075	13.599	8.384	6.764	0.742	0.593	0.000	0	1	MORO_NDI 
269.915	14.033	-6.352	3.203	4.600	2.400	0.000	0	1	MOYU_NDI 
267.106	15.459	-3.064	3.909	0.632	0.567	0.000	0	1	MPSC_NDI 
271.150	15.462	-9.484	2.698	0.700	0.600	0.000	0	1	MRLS_NDI 
267.632	14.791	-1.611	5.347	0.562	0.642	0.000	0	1	MTP1_NDI 
272.375	15.557	7.958	5.572	1.542	1.185	0.000	0	1	NAJO_NDI 
269.190	17.227	-8.515	1.553	0.559	0.577	0.000	0	1	NARA_NDI 
272.643	13.678	9.835	6.091	0.800	0.670	0.000	0	1	NDAM_NDI 
270.801	14.438	10.552	10.508	0.725	0.632	0.000	0	1	NOCO_NDI 
271.048	13.574	1.838	8.223	0.949	0.908	0.000	0	1	NONU_NDI 
272.051	14.695	9.228	7.171	0.670	0.625	0.000	0	1	OCOM_NDI 
271.633	13.722	9.538	8.617	1.118	0.975	0.000	0	1	OPAC_NDI 
271.854	13.814	10.720	6.967	0.499	0.487	0.000	0	1	OSIC_NDI 
269.370	15.458	-3.729	3.779	1.076	0.894	0.000	0	1	PAM0_NDI 
272.168	13.592	8.928	6.944	0.962	0.866	0.000	0	1	PASA_NDI 
273.408	12.295	-1.884	9.097	1.100	0.700	0.000	0	1	PAZC_NDI 
269.362	14.414	-4.763	3.281	0.900	0.700	0.000	0	1	PCYA_NDI 
269.620	14.551	6.534	2.971	0.586	0.557	0.000	0	1	PIN0_NDI 
269.614	14.546	-4.029	2.782	4.500	2.400	0.000	0	1	PIN2_NDI 
270.655	13.793	4.861	8.623	1.285	1.214	0.000	0	1	PLAY_NDI 
273.493	11.773	-3.219	9.131	1.200	0.900	0.000	0	1	POCH_NDI 
273.187	12.649	0.932	8.510	0.600	0.600	0.000	0	1	POLS_NDI 
272.979	12.383	1.362	10.191	0.568	0.557	0.000	0	1	PONE_NDI 
270.590	16.325	-7.417	1.100	0.733	0.693	0.000	0	1	POPT_NDI 
274.633	12.573	9.526	7.521	0.669	0.541	0.000	0	1	PRT1_NDI 
271.395	13.347	3.655	8.009	0.949	0.822	0.000	0	1	PRUS_NDI 
276.618	14.042	10.908	6.085	1.005	0.709	0.000	0	1	PUEC_NDI 
268.852	15.025	-10.898	-3.325	4.600	2.400	0.000	0	1	QICH_NDI 
268.486	14.871	-1.169	-1.447	0.849	0.781	0.000	0	1	QUE0_NDI 
268.486	14.871	-5.396	-1.110	0.536	0.520	0.000	0	1	QUE1_NDI 
273.148	12.592	-1.040	11.594	0.700	0.700	0.000	0	1	QUEN_NDI 
272.845	13.332	10.188	5.816	0.653	0.599	0.000	0	1	RECA_NDI 
274.779	12.921	10.690	7.704	1.216	0.866	0.000	0	1	RIOB_NDI 
273.473	16.318	7.330	7.577	0.624	0.646	0.000	0	1	ROA0_NDI 
271.422	13.824	10.373	6.316	1.129	0.962	0.000	0	1	ROG1_NDI 
271.224	14.767	8.991	6.170	0.814	0.694	0.000	0	1	ROSA_NDI 
273.264	12.525	-4.603	13.040	0.700	0.700	0.000	0	1	ROTB_NDI 
269.553	15.990	-6.248	1.240	0.611	0.561	0.000	0	1	RUB0_NDI 
268.814	18.967	-17.563	-2.440	0.300	0.300	0.000	0	1	SABY_NDI 
272.185	13.325	8.633	6.980	0.530	0.517	0.000	0	1	SAIN_NDI 
269.719	15.075	-1.305	1.667	0.613	0.562	0.000	0	1	SAL0_NDI 
273.144	12.618	1.247	11.893	0.800	0.600	0.000	0	1	SALN_NDI 
278.284	12.580	14.523	7.062	0.450	0.428	0.000	0	1	SAN0_NDI 
269.751	14.816	4.797	2.083	0.631	0.561	0.000	0	1	SAN2_NDI 
278.271	12.524	12.079	6.993	0.610	0.511	0.000	0	1	SANA_NDI 
269.808	16.520	-16.485	-1.740	0.600	0.500	0.000	0	1	SAYA*_NDI
271.646	13.634	9.657	7.470	0.962	0.806	0.000	0	1	SBAR_NDI 
271.917	13.638	10.416	6.934	1.000	0.837	0.000	0	1	SCAR_NDI 
272.979	12.697	-0.997	9.327	0.800	0.800	0.000	0	1	SCW2_NDI 
267.611	15.281	-2.721	6.810	0.652	0.567	0.000	0	1	SELC_NDI 
273.755	14.966	12.444	6.620	0.982	0.766	0.000	0	1	SFDP_NDI 
272.937	13.100	7.921	5.890	0.572	0.575	0.000	0	1	SGTO_NDI 
270.680	13.495	-1.173	13.314	1.029	0.837	0.000	0	1	SIGN_NDI 
271.789	14.815	8.702	8.371	0.673	0.633	0.000	0	1	SJAN_NDI 
273.411	14.140	2.169	5.098	4.100	2.200	0.000	0	1	SJUL_NDI 
272.564	13.424	10.035	4.361	0.548	0.447	0.000	0	1	SLOR_NDI 
271.046	14.403	3.076	4.956	1.900	1.200	0.000	0	1	SMCO_NDI 
268.192	14.953	-8.971	0.609	0.900	0.900	0.000	0	1	SMHO_NDI 
270.399	13.868	5.563	6.777	0.514	0.516	0.000	0	1	SNJE_NDI 
272.050	14.066	9.970	6.821	0.575	0.549	0.000	0	1	SNTA_NDI 
268.506	15.571	-4.133	2.097	0.633	0.562	0.000	0	1	SOL0_NDI 
267.481	16.675	-5.572	3.058	0.653	0.567	0.000	0	1	SOLE_NDI 
270.948	13.446	-2.516	8.363	0.499	0.507	0.000	0	1	SSAS_NDI 
270.883	13.697	7.396	7.325	0.479	0.466	0.000	0	1	SSIA_NDI 
270.610	13.502	-1.845	8.770	0.632	0.570	0.000	0	1	SUNZ_NDI 
271.207	13.639	-1.821	6.821	0.800	0.900	0.000	0	1	SVCI_NDI 
271.213	13.630	6.413	9.665	0.975	0.851	0.000	0	1	SVIC_NDI 
270.646	13.970	8.675	7.021	1.173	1.072	0.000	0	1	TACA_NDI 
269.535	14.035	-0.113	6.505	0.600	0.638	0.000	0	1	TAXI_NDI 
273.162	12.603	-2.245	11.900	0.600	0.600	0.000	0	1	TECF_NDI 
269.008	14.761	-9.654	0.138	0.700	0.700	0.000	0	1	TECP_NDI 
272.794	14.090	11.610	6.174	0.418	0.405	0.000	0	1	TEG2_NDI 
272.794	14.090	8.333	6.267	0.370	0.351	0.000	0	1	TEGU_NDI 
270.895	14.175	8.616	6.187	1.016	0.852	0.000	0	1	TEJU_NDI 
273.165	12.606	-1.147	9.901	0.600	0.500	0.000	0	1	TELN_NDI 
274.186	12.410	8.685	4.286	0.919	0.740	0.000	0	1	TEUS_NDI 
266.878	16.778	-14.882	-1.823	1.200	1.100	0.000	0	1	TGIG_NDI 
267.704	14.882	-0.708	6.661	0.703	0.682	0.000	0	1	THIG_NDI 
270.388	17.225	-14.857	0.693	0.800	0.800	0.000	0	1	TIKA_NDI 
270.125	15.318	-11.729	-1.613	0.900	1.800	0.000	0	1	TINT_NDI 
266.781	15.705	-5.266	0.981	0.758	0.731	0.000	0	1	TNPJ_NDI 
