266.521 17.462 -5.9 1.5 1.0 0.6 0 0 1 ESTC_NDI
270.329 15.084 -0.3 2.3 0.7 0.4 0 0 1 FMIN_NDI
271.96 15.780 6.2 3.1 2.5 1.9 0 0 1 FRT1_NDI
298.853 14.735 11.0 14.3 2.4 1.3 0 0 1 FSD0_NDI
278.621 19.293 -7.7 3.3 0.4 0.4 0 0 1 GCGT_NDI
273.93 15.030 10.0 6.5 1.2 0.6 0 0 1 GLCO_NDI
268.919 14.034 1.0 4.9 4.4 2.4 0 0 1 GOME_NDI
271.416 14.588 10.2 6.5 1.2 0.7 0 0 1 GRAC_NDI
267.143 16.419 -5.7 1.8 1.1 0.6 0 0 1 GRUT_NDI
270.531 14.228 8.3 5.7 0.5 0.5 0 0 1 GUAJ_NDI
269.48 14.590 5.5 2.8 0.4 0.3 0 0 1 GUAT_NDI
270.838 13.841 12.8 8.6 3.0 2.8 0 0 1 GUAY_NDI
273.169 12.609 5.0 10.8 0.6 0.8 0 0 1 HERH_NDI
270.385 15.030 0.5 2.1 1.6 0.9 0 0 1 HON0_NDI
270.385 15.032 1.0 1.1 4.4 2.3 0 0 1 HON1_NDI
273.172 12.599 4.9 9.6 0.6 0.7 0 0 1 HOYN_NDI
268.531 15.282 -4.4 2.9 1.6 0.9 0 0 1 HUE0_NDI
268.497 15.318 -2.7 3.9 0.3 0.4 0 0 1 HUEH_NDI
269.472 19.853 -7.9 0.5 0.4 0.4 0 0 1 ICAM_NDI
271.284 13.560 4.5 8.4 2.6 1.3 0 0 1 ICHA_NDI
270.372 14.623 8.3 5.2 1.2 1.0 0 0 1 IPA0_NDI
266.878 16.749 -4.5 1.4 0.7 0.7 0 0 1 ITUX_NDI
269.731 14.183 2.1 5.8 4.6 2.8 0 0 1 IXTA_NDI
271.29 15.099 7.8 5.8 1.1 0.6 0 0 1 JAGU_NDI
269.99 14.624 4.0 5.9 4.7 2.5 0 0 1 JALA_NDI
273.172 12.684 8.2 8.5 0.5 0.5 0 0 1 JCFI_NDI
269.174 15.011 -3.9 1.3 5.5 3.6 0 0 1 JOY0_NDI
271.75 13.253 3.5 9.2 0.4 0.4 0 0 1 JUCU_NDI
272.002 14.944 9.6 5.7 4.1 2.2 0 0 1 LAGO_NDI
271.563 14.730 8.3 5.6 1.2 0.7 0 0 1 LCAN_NDI
273.159 15.748 9.0 6.8 1.1 0.6 0 0 1 LCEB_NDI
273.091 12.427 3.7 12.9 0.8 0.5 0 0 1 LEME_NDI
273.091 12.428 4.8 5.4 4.5 2.4 0 0 1 LEON_NDI
271.84 14.315 8.8 5.8 1.5 0.9 0 0 1 LESP_NDI
272.253 13.596 9.7 6.5 0.5 0.4 0 0 1 LJAS_NDI
270.22 13.902 -0.6 8.4 0.9 0.9 0 0 1 LNUB_NDI
271.632 13.559 10.6 6.8 2.5 1.5 0 0 1 LOLO_NDI
272.081 13.680 8.4 6.9 2.7 1.3 0 0 1 LPIN_NDI
272.309 14.314 9.6 6.9 0.4 0.4 0 0 1 LPZW_NDI
271.802 13.378 2.3 10.9 4.2 2.0 0 0 1 LSSJ_NDI
273.322 12.546 5.9 10.1 1.2 0.7 0 0 1 MALP_NDI
273.751 12.149 6.5 8.8 0.3 0.3 0 0 1 MANA_NDI
270.865 14.841 7.7 6.0 0.5 0.6 0 0 1 MAYA_NDI
268.45 14.537 -0.5 5.0 0.9 0.7 0 0 1 MAZ0_NDI
268.448 14.540 -0.3 3.1 1.0 0.8 0 0 1 MAZ2_NDI
272.069 15.445 7.0 5.6 0.4 0.5 0 0 1 MEZA_NDI
271.85 13.529 7.9 6.1 2.3 1.2 0 0 1 MGL1_NDI
270.803 13.965 9.4 8.6 0.4 0.4 0 0 1 MNGO_NDI
273.62 14.917 10.0 6.1 1.2 0.6 0 0 1 MNTO_NDI
270.766 15.930 -6.7 0.7 1.1 0.6 0 0 1 MOD0_NDI
270.141 14.496 8.4 5.1 1.3 0.8 0 0 1 MON0_NDI
273.075 13.599 9.0 7.2 1.2 0.7 0 0 1 MORO_NDI
269.915 14.033 0.8 4.9 4.6 2.4 0 0 1 MOYU_NDI
267.106 15.459 -3.5 3.4 0.8 0.5 0 0 1 MPSC_NDI
271.15 15.462 -1.6 3.9 0.7 0.6 0 0 1 MRLS_NDI
267.632 14.791 -1.0 5.2 0.5 0.8 0 0 1 MTP1_NDI
272.375 15.557 8.7 6.0 7.4 3.8 0 0 1 NAJO_NDI
269.19 17.227 -7.0 0.9 0.5 0.5 0 0 1 NARA_NDI
272.643 13.678 9.5 6.8 1.2 0.7 0 0 1 NDAM_NDI
270.801 14.438 10.2 9.1 1.1 0.7 0 0 1 NOCO_NDI
271.048 13.574 1.6 7.7 2.4 2.1 0 0 1 NONU_NDI
272.051 14.695 9.8 7.0 0.4 0.4 0 0 1 OCOM_NDI
271.633 13.722 8.6 7.9 2.6 1.4 0 0 1 OPAC_NDI
271.854 13.814 10.2 7.0 0.4 0.4 0 0 1 OSIC_NDI
269.37 15.458 -4.4 2.7 3.4 2.0 0 0 1 PAM0_NDI
272.168 13.592 8.6 6.5 2.5 1.8 0 0 1 PASA_NDI
273.408 12.295 4.3 9.4 1.1 0.7 0 0 1 PAZC_NDI
269.362 14.414 2.6 5.2 0.9 0.7 0 0 1 PCYA_NDI
269.62 14.551 5.8 3.4 0.6 0.5 0 0 1 PIN0_NDI
269.614 14.546 3.4 4.6 4.5 2.4 0 0 1 PIN2_NDI
270.655 13.793 4.5 9.1 4.2 3.5 0 0 1 PLAY_NDI
273.493 11.773 2.7 9.4 1.2 0.9 0 0 1 POCH_NDI
273.187 12.649 7.3 8.9 0.6 0.6 0 0 1 POLS_NDI
272.979 12.383 2.1 10.0 0.4 0.3 0 0 1 PONE_NDI
