286.244 18.194970 11.06 10.05 1.16 0.98 0.0010 0 1 CAY1_ECa
286.207 18.270150 6.68 9.13 0.68 0.53 -0.0350 0 1 CAYE_ECa
287.272 20.010890 -2.49 4.88 0.41 0.33 -0.0550 0 1 CAYO_ECa
298.389 16.066960 11.30 15.26 0.18 0.14 -0.0020 0 1 CBE0_ECa
280.242 19.737980 -8.66 3.23 2.90 0.67 -0.0000 0 1 CBMD_ECa
280.167 19.712010 -6.64 3.51 0.18 0.19 0.0030 0 1 CBSB_ECa
271.701 18.495280 -7.64 1.00 0.27 0.16 0.0000 0 1 CHET_ECa
269.709 15.812250 -5.47 -1.26 0.55 0.38 -0.0000 0 1 CHIS_ECa
298.214 17.668530 9.67 16.23 0.36 0.21 -0.0040 0 1 CN00_ECa
298.235 17.048420 11.08 16.49 0.21 0.24 -0.0030 0 1 CN01_ECa
296.946 18.203920 9.22 16.04 0.26 0.33 -0.0090 0 1 CN02_ECa
295.597 18.490460 8.84 15.41 0.19 0.20 -0.0000 0 1 CN03_ECa
299.026 14.023550 12.79 15.94 0.20 0.18 -0.0020 0 1 CN04_ECa
291.641 18.563900 6.31 11.08 0.13 0.11 -0.0040 0 1 CN05_ECa
289.344 18.789830 4.52 7.45 0.24 0.14 -0.0040 0 1 CN06_ECa
289.434 19.757630 -5.03 9.72 0.20 0.25 -0.0020 0 1 CN07_ECa
289.434 19.757630 -5.54 9.44 0.88 0.87 -0.0230 0 1 CN07_ECa
288.326 17.903370 9.21 9.79 0.22 0.18 -0.0030 0 1 CN08_ECa
287.86 19.687750 -0.99 5.55 0.25 0.22 -0.0020 0 1 CN09_ECa
284.029 17.415190 9.02 8.58 0.25 0.16 -0.0020 0 1 CN10_ECa
282.216 17.021180 9.68 7.96 0.24 0.15 -0.0020 0 1 CN11_ECa
283.251 18.004480 7.01 7.35 0.36 0.31 -0.0010 0 1 CN12_ECa
285.466 24.065190 -10.19 5.38 0.13 0.13 -0.0030 0 1 CN13_ECa
286.322 20.975330 -7.90 6.30 0.12 0.13 -0.0050 0 1 CN14_ECa
282.15 21.422300 -8.53 4.43 0.15 0.13 -0.0020 0 1 CN16_ECa
276.056 17.407670 -1.08 4.38 0.45 0.28 0.0010 0 1 CN18_ECa
289.952 12.611850 12.76 13.06 0.12 0.11 -0.0040 0 1 CN19_ECa
271.221 17.260610 -7.13 0.82 0.45 0.22 -0.0020 0 1 CN23_ECa
271.946 19.575560 -8.13 1.93 0.22 0.33 -0.0010 0 1 CN24_ECa
267.865 16.232040 -4.68 2.00 0.21 0.49 -0.0000 0 1 CN25_ECa
270.318 22.383000 -9.10 2.94 0.78 0.81 -0.0030 0 1 CN26_ECa
290.06 19.667120 -5.56 7.79 0.11 0.12 0.0020 0 1 CN27_ECa
276.625 14.048800 12.08 8.46 0.27 0.25 -0.0030 0 1 CN29_ECa
278.637 13.375500 10.04 8.06 0.61 0.54 0.0000 0 1 CN35_ECa
284.737 10.792580 9.91 12.83 0.34 0.54 -0.0010 0 1 CN37_ECa
288.012 12.221820 11.29 13.44 0.33 0.42 -0.0010 0 1 CN38_ECa
289.476 10.206480 8.15 12.57 0.65 0.43 -0.0000 0 1 CN39_ECa
291.042 12.180040 12.60 12.95 0.13 0.14 0.0000 0 1 CN40_ECa
291.959 8.943460 -4.36 11.79 0.16 0.19 0.0020 0 1 CN41_ECa
293.318 11.952650 11.61 13.10 0.99 1.01 0.0090 0 1 CN42_ECa
295.402 11.818770 15.85 15.11 1.80 1.44 0.0090 0 1 CN43_ECa
296.09 11.000460 19.96 13.65 2.34 1.85 -0.0030 0 1 CN44_ECa
299.062 10.837070 12.50 13.89 0.23 0.58 -0.0020 0 1 CN45_ECa
298.573 12.486840 12.45 14.36 0.65 0.50 0.0030 0 1 CN46_ECa
299.06 13.710790 12.65 15.73 0.47 0.34 -0.0010 0 1 CN47_ECa
298.578 15.438810 10.62 15.53 0.36 0.19 -0.0030 0 1 CN48_ECa
296.382 15.667190 10.85 14.57 0.38 0.27 -0.0200 0 1 CN49_ECa
296.574 18.586570 10.15 16.97 0.62 0.47 -0.0020 0 1 CN51_ECa
287.746 21.782650 -8.43 6.65 0.30 0.22 -0.0030 0 1 CN53_ECa
273.179 21.174650 -8.97 1.27 0.12 0.15 -0.0030 0 1 CNC0_ECa
288.548 18.367320 6.89 7.99 0.20 0.16 -0.0140 0 1 COLO_ECa
289.233 18.921100 3.06 6.96 0.35 0.28 0.0060 0 1 CON2_ECa
289.233 18.921100 3.06 6.96 0.35 0.28 0.0060 0 1 CONS_ECa
